"loan_id","installment_id","installment_number","installment_duedate","repaid_date","capital_due","capital_paid","interests_paid"
"loan_9966962","8z782i187i2gi401017i2y75i8503g2z","2","2022-03-31","2022-03-29",459.9,459.9,0
"loan_6873390","8z78265i7h0z07x9017h0yz7888218x8","3","2021-12-31","2021-12-30",492.75,492.75,0
"loan_6873390","8z78265i7h0z07x9017h0yz7887018x6","1","2021-11-30","2021-11-26",492.75,492.75,0
"loan_6873390","8z78265i7h0z07x9017h0yz7887018x7","2","2021-12-15","2021-12-14",492.75,492.75,0
"loan_6873390","8z78265i7h0z07x9017h0yz7888218xz","5","2022-01-31","2022-01-30",492.75,492.75,0
"loan_6873390","8z78265i7h0z07x9017h0yz7888218xy","7","2022-02-28","2022-02-28",492.75,492.75,0
"loan_6873390","8z78265i7h0z07x9017h0yz7888418xh","8","2022-03-15","2022-03-15",488.6255,488.6255,0
"loan_6873390","8z78265i7h0z07x9017h0yz7888218x9","4","2022-01-17","2022-01-14",492.75,492.75,0
"loan_6873390","8z78265i7h0z07x9017h0yz7888218xg","6","2022-02-15","2022-02-14",492.75,492.75,0
"loan_9839512","8z782i867xy4i3yi017xy5xh4gy47h56","4","2022-03-31",NA,443.0078,0,0
"loan_9839512","8z782i867xy4i3yi017xy5xh4gy47h59","7","2022-05-16",NA,484.29659999999996,0,0
"loan_9839512","8z782i867xy4i3yi017xy5xh4gzx7h54","2","2022-02-28",NA,435.37199999999996,0,0
"loan_9839512","8z782i867xy4i3yi017xy5xh4gy47h55","3","2022-03-15",NA,435.65669999999994,0,0
"loan_9839512","8z782i867xy4i3yi017xy5xh4gy47h57","5","2022-04-18",NA,448.8478,0,0
"loan_9839512","8z782i867xy4i3yi017xy5xh4gy47h58","6","2022-05-02",NA,472.7845,0,0
"loan_9839512","8z782i867xy4i3yi017xy5xh4gzx7h53","1","2022-02-15",NA,438.0657,0,0
"loan_9839512","8z782i867xy4i3yi017xy5xh4gy67h5z","8","2022-05-31",NA,462.03889999999996,0,0
"loan_1859014","8z782x577i21z8i3017i226yzxg32058","7","2022-06-15",NA,762.4777,0,0
"loan_1859014","8z782x577i21z8i3017i226yzxg02056","5","2022-05-16",NA,729.4525,0,0
"loan_1859014","8z782x577i21z8i3017i226yzxg02057","6","2022-05-31",NA,743.0743,0,0
"loan_1859014","8z782x577i21z8i3017i226yzxg02054","3","2022-04-18",NA,664.6868999999999,0,0
"loan_1859014","8z782x577i21z8i3017i226yzx9z2052","1","2022-03-15","2022-03-14",605.2868,605.2868,273.84
"loan_1859014","8z782x577i21z8i3017i226yzxg02055","4","2022-05-02",NA,712.1004,0,0
"loan_1859014","8z782x577i21z8i3017i226yzxg02053","2","2022-03-31",NA,653.1748,0,0
"loan_1859014","8z782x577i21z8i3017i226yzxg32059","8","2022-06-30",NA,874.1166000000001,0,0
"loan_3018064","8z7802y07yg2499i017yg49274363hzy","3","2021-12-15","2021-12-13",362.4012,362.4012,220.55
"loan_3018064","8z7802y07yg2499i017yg49274563hg3","10","2022-03-31","2022-04-05",495.78679999999997,495.78679999999997,116.85
"loan_3018064","8z7802y07yg2499i017yg49274363hzz","1","2021-11-16","2021-11-16",331.78499999999997,331.78499999999997,283.5
"loan_3018064","8z7802y07yg2499i017yg49274533hg1","8","2022-02-28","2022-03-05",454.47610000000003,454.47610000000003,173.43
"loan_3018064","8z7802y07yg2499i017yg49274363hzg","2","2021-11-30","2021-11-22",487.98310000000004,487.98310000000004,69.53
"loan_3018064","8z7802y07yg2499i017yg49274563hg5","12","2022-05-02","2022-05-03",628.0043999999999,628.0043999999999,37.71
"loan_3018064","8z7802y07yg2499i017yg49274363hzh","4","2021-12-31","2022-01-05",411.3258,411.3258,232.54
"loan_3018064","8z7802y07yg2499i017yg49274533hzi","6","2022-01-31","2022-02-02",458.7685,458.7685,167.55
"loan_3018064","8z7802y07yg2499i017yg49274533hzx","5","2022-01-17","2022-01-20",429.96999999999997,429.96999999999997,207
"loan_3018064","8z7802y07yg2499i017yg49274533hg2","9","2022-03-15","2022-03-21",486.618,486.618,129.4
"loan_3018064","8z7802y07yg2499i017yg49274563hg4","11","2022-04-18","2022-04-05",529.3376,529.3376,12.88
"loan_3018064","8z7802y07yg2499i017yg49274533hg0","7","2022-02-15","2022-02-08",464.23620000000005,464.23620000000005,54.43
"loan_0140198","8z7805g07i989914017i9zig046h2070","6","2022-06-15","2022-06-11",159.87,159.87,0
"loan_0140198","8z7805g07i989914017i9zig046g206g","1","2022-03-31","2022-03-25",160.6,160.6,0
"loan_0140198","8z7805g07i989914017i9zig046g206x","4","2022-05-16","2022-05-13",159.87,159.87,0
"loan_0140198","8z7805g07i989914017i9zig046g206y","2","2022-04-18","2022-04-13",159.87,159.87,0
"loan_0140198","8z7805g07i989914017i9zig046g206i","5","2022-05-31","2022-05-30",159.87,159.87,0
"loan_0140198","8z7805g07i989914017i9zig046g206h","3","2022-05-02","2022-04-29",159.87,159.87,0
"loan_4061516","8z7808z08009323301800y96iy2571z2","5","2022-06-30","2022-06-29",157.68,157.68,0
"loan_4061516","8z7808z08009323301800y96igiy71z0","3","2022-05-31","2022-05-30",157.68,157.68,0
"loan_4061516","8z7808z08009323301800y96igiy719i","2","2022-05-16","2022-05-16",157.68,157.68,0
"loan_4061516","8z7808z08009323301800y96iy2571z1","4","2022-06-15","2022-06-15",157.68,157.68,0
"loan_4061516","8z7808z08009323301800y96igiy719x","1","2022-05-02","2022-05-02",157.68,157.68,0
"loan_4061516","8z7808z08009323301800y96iy2571z3","6","2022-07-15","2022-07-11",156.95,156.95,0
"loan_0068884","8z78054x800x593901801030zz9g04z5","6","2022-07-15",NA,375.95,0,0
"loan_0068884","8z78054x800x593901801030zz7h04z2","3","2022-05-31",NA,377.40999999999997,0,0
"loan_0068884","8z78054x800x593901801030zz9g04z4","5","2022-06-30",NA,377.40999999999997,0,0
"loan_0068884","8z78054x800x593901801030zz7h04z0","1","2022-05-02",NA,377.40999999999997,0,0
"loan_0068884","8z78054x800x593901801030zz7h04z1","2","2022-05-16",NA,377.40999999999997,0,0
"loan_0068884","8z78054x800x593901801030zz9g04z3","4","2022-06-15",NA,377.40999999999997,0,0
"loan_0680938","8z7808777xh4689i017xh773139700y3","2","2022-02-28","2022-03-01",384.06759999999997,384.06759999999997,93.87
"loan_0680938","8z7808777xh4689i017xh77313g700y7","6","2022-05-02","2023-01-11",422.3487999999999,422.3487999999999,99.44
"loan_0680938","8z7808777xh4689i017xh77313g700y6","5","2022-04-18","2023-01-11",401.1423,401.1423,128.49
"loan_0680938","8z7808777xh4689i017xh773139700y2","1","2022-02-15","2022-02-14",413.29679999999996,413.29679999999996,53.84
"loan_0680938","8z7808777xh4689i017xh77313g700y9","8","2022-05-31","2023-01-11",386.7978,386.7978,71.83
"loan_0680938","8z7808777xh4689i017xh77313g700y8","7","2022-05-16","2023-01-11",432.6418,432.6418,85.34
"loan_0680938","8z7808777xh4689i017xh773139700y4","3","2022-03-15","2023-01-11",390.4624,390.4624,143.12
"loan_0680938","8z7808777xh4689i017xh77313g700y5","4","2022-03-31","2023-01-11",395.8425,395.8425,135.75
"loan_1898138","8z780658802h3h4401802x75157376iy","1","2022-05-02","2022-04-29",161.1475,161.1475,46.25
"loan_1898138","8z780658802h3h4401802x7515777703","8","2022-08-15",NA,185.68280000000001,0,0
"loan_1898138","8z780658802h3h4401802x75157376ix","3","2022-05-31","2022-05-30",163.5638,163.5638,42.94
"loan_1898138","8z780658802h3h4401802x75157376ii","4","2022-06-15","2022-06-24",169.9513,169.9513,92.18
"loan_1898138","8z780658802h3h4401802x7515777701","6","2022-07-15",NA,180.5509,0,0
"loan_1898138","8z780658802h3h4401802x7515777702","7","2022-08-01",NA,183.9746,0,0
"loan_1898138","8z780658802h3h4401802x75157376ih","2","2022-05-16","2022-05-13",165.07489999999999,165.07489999999999,40.87
"loan_1898138","8z780658802h3h4401802x7515737700","5","2022-06-30",NA,175.95919999999998,0,0
"loan_6503770","8z780xgg7iz26779017iz54y834x4h7i","3","2022-05-02",NA,1119.09,0,0
"loan_6503770","8z780xgg7iz26779017iz54y83504h82","6","2022-06-15",NA,1116.17,0,0
"loan_6503770","8z780xgg7iz26779017iz54y834x4h7h","1","2022-03-31",NA,1119.09,0,0
"loan_6503770","8z780xgg7iz26779017iz54y834x4h80","4","2022-05-16",NA,1119.09,0,0
"loan_6503770","8z780xgg7iz26779017iz54y834x4h7x","2","2022-04-18",NA,1119.09,0,0
"loan_6503770","8z780xgg7iz26779017iz54y834x4h81","5","2022-05-31",NA,1119.09,0,0
"loan_7461160","8z780hz27i3g57x2017i3hhyg18i0xx3","3","2022-04-18","2022-04-02",245.28,245.28,0
"loan_7461160","8z780hz27i3g57x2017i3hhyg18i0xx6","6","2022-05-31","2022-05-27",243.09,243.09,0
"loan_7461160","8z780hz27i3g57x2017i3hhyg1700xx2","2","2022-03-31","2022-03-27",245.28,245.28,0
"loan_7461160","8z780hz27i3g57x2017i3hhyg18i0xx5","5","2022-05-16","2022-05-14",245.28,245.28,0
"loan_7461160","8z780hz27i3g57x2017i3hhyg1700xx1","1","2022-03-15","2022-03-05",245.28,245.28,0
"loan_7461160","8z780hz27i3g57x2017i3hhyg18i0xx4","4","2022-05-02","2022-04-30",245.28,245.28,0
"loan_4233784","8z7809817i5003i3017i526ghy5h5220","6","2022-05-31",NA,607.7615,9.701699999999999,41.04
"loan_4233784","8z7809817i5003i3017i526ghy3h521h","3","2022-04-18","2022-04-15",556.7783000000001,556.7783000000001,131.29
"loan_4233784","8z7809817i5003i3017i526ghy5h521i","5","2022-05-16","2022-05-26",596.1472,596.1472,135.36
"loan_4233784","8z7809817i5003i3017i526ghy5h521x","4","2022-05-02","2022-05-02",567.2757,567.2757,116.91
"loan_4233784","8z7809817i5003i3017i526ghy5h5221","7","2022-06-15",NA,623.5441,0,0
"loan_4233784","8z7809817i5003i3017i526ghy3h521y","2","2022-03-31","2022-03-25",647.3494,647.3494,148.25
"loan_4233784","8z7809817i5003i3017i526ghy5h5222","8","2022-06-30",NA,490.7133,0,0
"loan_4233784","8z7809817i5003i3017i526ghy3h521g","1","2022-03-15","2022-03-14",563.56,563.56,122
"loan_3986702","8z7820157h619ih3017h623g5hx819zy","2","2021-12-31","2021-12-31",335.8,335.8,0
"loan_3986702","8z7820157h619ih3017h623g5hx819zx","4","2022-01-31","2022-01-28",669.9137000000001,669.9137000000001,0
"loan_3986702","8z7820157h619ih3017h623g5hix19g0","6","2022-02-28",NA,0,0,0
"loan_3986702","8z7820157h619ih3017h623g5hx819zg","1","2021-12-15","2021-12-12",671.6,671.6,0
"loan_3986702","8z7820157h619ih3017h623g5hx819zh","3","2022-01-17","2022-01-14",335.8,335.8,0
"loan_3986702","8z7820157h619ih3017h623g5hix19zi","5","2022-02-15",NA,0,0,0
"loan_1915800","8z7821127x8y4y62017x8xg8i4xh752y","1","2022-02-15","2022-02-19",228.48999999999998,228.48999999999998,58
"loan_1915800","8z7821127x8y4y62017x8xg8i4xh752x","3","2022-03-15","2022-03-17",228.48999999999998,228.48999999999998,58
"loan_1915800","8z7821127x8y4y62017x8xg8i4xh752h","2","2022-02-28","2022-02-28",228.48999999999998,228.48999999999998,0
"loan_1915800","8z7821127x8y4y62017x8xg8i4xh752i","4","2022-03-31","2022-04-06",228.48999999999998,228.48999999999998,58
"loan_9601018","8z78033h7xx8ihg4017xxy377980090x","8","2022-06-15",NA,377.5852,0,0
"loan_9601018","8z78033h7xx8ihg4017xxy3779600909","3","2022-03-31","2022-04-01",311.4618,311.4618,77.34
"loan_9601018","8z78033h7xx8ihg4017xxy377980090z","4","2022-04-18","2022-04-20",314.1701,314.1701,131.64
"loan_9601018","8z78033h7xx8ihg4017xxy377980090h","7","2022-05-31",NA,348.95459999999997,0,0
"loan_9601018","8z78033h7xx8ihg4017xxy377980090y","6","2022-05-16","2022-05-19",341.8882,341.8882,93.66
"loan_9601018","8z78033h7xx8ihg4017xxy3779600907","1","2022-02-28","2022-02-28",290.2699,290.2699,106.37
"loan_9601018","8z78033h7xx8ihg4017xxy377980090g","5","2022-05-02","2022-05-19",333.76329999999996,333.76329999999996,104.79
"loan_9601018","8z78033h7xx8ihg4017xxy3779600908","2","2022-03-15","2022-03-15",306.9869,306.9869,83.47
"loan_0148768","8z7802yy7h66gzzi017h6z62h6hh45g8","4","2022-01-31","2022-01-19",504.43,504.43,0
"loan_0148768","8z7802yy7h66gzzi017h6z62h6i945gy","8","2022-03-31","2022-04-01",501.76550000000003,501.76550000000003,0
"loan_0148768","8z7802yy7h66gzzi017h6z62h6i945gz","6","2022-02-28","2022-02-28",504.43,504.43,0
"loan_0148768","8z7802yy7h66gzzi017h6z62h6i945gg","7","2022-03-15","2022-03-15",504.43,504.43,0
"loan_0148768","8z7802yy7h66gzzi017h6z62h6hh45g6","2","2021-12-31","2021-12-29",504.43,504.43,0
"loan_0148768","8z7802yy7h66gzzi017h6z62h6hh45g7","3","2022-01-17","2022-01-09",504.43,504.43,0
"loan_0148768","8z7802yy7h66gzzi017h6z62h6i945g9","5","2022-02-15","2022-02-14",504.43,504.43,0
"loan_0148768","8z7802yy7h66gzzi017h6z62h6hh45g5","1","2021-12-15","2021-12-13",504.43,504.43,0
"loan_6076872","8z78054x7i83726g017i83xi98gi49i1","6","2022-06-15","2022-06-15",400.03999999999996,400.03999999999996,0
"loan_6076872","8z78054x7i83726g017i83xi98zg49xy","1","2022-03-31","2022-03-31",400.03999999999996,400.03999999999996,0
"loan_6076872","8z78054x7i83726g017i83xi98zg49xh","2","2022-04-18","2022-04-13",400.03999999999996,400.03999999999996,0
"loan_6076872","8z78054x7i83726g017i83xi98zg49xx","3","2022-05-02","2022-04-30",400.03999999999996,400.03999999999996,0
"loan_6076872","8z78054x7i83726g017i83xi98gi49xi","4","2022-05-16","2022-05-13",400.03999999999996,400.03999999999996,0
"loan_6076872","8z78054x7i83726g017i83xi98gi49i0","5","2022-05-31","2022-05-31",400.03999999999996,400.03999999999996,0
"loan_5082196","8z78043i7yiiy638017h04zi717641hi","1","2021-11-30","2021-11-29",919.8,919.8,0
"loan_5082196","8z78043i7yiiy638017h04zi719041x2","4","2022-01-17","2022-01-10",511,511,0
"loan_5082196","8z78043i7yiiy638017h04zi719341x5","7","2022-02-28",NA,0,0,0
"loan_5082196","8z78043i7yiiy638017h04zi719041x4","6","2022-02-15","2022-02-15",294.4455,294.4455,0
"loan_5082196","8z78043i7yiiy638017h04zi719041x0","2","2021-12-15","2021-12-01",919.8,919.8,0
"loan_5082196","8z78043i7yiiy638017h04zi719041x3","5","2022-01-31","2022-01-22",551.15,551.15,0
"loan_5082196","8z78043i7yiiy638017h04zi719341x6","8","2022-03-15",NA,0,0,0
"loan_5082196","8z78043i7yiiy638017h04zi719041x1","3","2021-12-31","2021-12-22",456.97999999999996,456.97999999999996,0
"loan_5645494","8z780i6i7h198516017h1y3g9g702h98","5","2022-01-31","2022-01-30",127.02,127.02,0
"loan_5645494","8z780i6i7h198516017h1y3g9g702h99","6","2022-02-15","2022-02-17",123.62549999999999,123.62549999999999,58
"loan_5645494","8z780i6i7h198516017h1y3g9g582h94","1","2021-11-30","2021-11-17",127.02,127.02,0
"loan_5645494","8z780i6i7h198516017h1y3g9g702h95","2","2021-12-15","2021-12-12",127.02,127.02,0
"loan_5645494","8z780i6i7h198516017h1y3g9g702h96","3","2021-12-31","2021-12-31",127.02,127.02,0
"loan_5645494","8z780i6i7h198516017h1y3g9g702h97","4","2022-01-17","2022-01-17",127.02,127.02,0
"loan_8077732","8z782x1480566zz8018067y6x0g92280","6","2022-08-01",NA,1141.72,0,0
"loan_8077732","8z782x1480566zz8018067y6x099227y","2","2022-05-31",NA,1143.91,0,0
"loan_8077732","8z782x1480566zz8018067y6x099227g","1","2022-05-16",NA,1143.91,0,0
"loan_8077732","8z782x1480566zz8018067y6x099227h","3","2022-06-15",NA,1143.91,0,0
"loan_8077732","8z782x1480566zz8018067y6x0g9227x","4","2022-06-30",NA,1143.91,0,0
"loan_8077732","8z782x1480566zz8018067y6x0g9227i","5","2022-07-15",NA,1143.91,0,0
"loan_0033012","8z7828g97hx2zz21017hx53g8zh81102","3","2022-01-31","2022-01-30",209.51,209.51,0
"loan_0033012","8z7828g97hx2zz21017hx53g8zh81101","2","2022-01-17","2022-01-06",209.51,209.51,0
"loan_0033012","8z7828g97hx2zz21017hx53g8zh81100","1","2021-12-31","2021-12-28",209.51,209.51,0
"loan_0033012","8z7828g97hx2zz21017hx53g8zh81103","4","2022-02-15","2022-02-15",209.51,209.51,0
"loan_0033012","8z7828g97hx2zz21017hx53g8zh81104","5","2022-02-28","2022-02-24",209.51,209.51,0
"loan_0033012","8z7828g97hx2zz21017hx53g8zhz1105","6","2022-03-15","2022-03-13",207.7215,207.7215,0
"loan_6700614","8z782hxg7i408xix017i412ii5x84790","5","2022-05-16","2022-05-15",365,365,0
"loan_6700614","8z782hxg7i408xix017i412ii5h1478i","4","2022-05-02","2022-04-21",365,365,0
"loan_6700614","8z782hxg7i408xix017i412ii5x84791","6","2022-05-31","2022-05-26",361.569,361.569,0
"loan_6700614","8z782hxg7i408xix017i412ii5h1478y","1","2022-03-15","2022-03-10",365,365,0
"loan_6700614","8z782hxg7i408xix017i412ii5h1478h","2","2022-03-31","2022-03-24",365,365,0
"loan_6700614","8z782hxg7i408xix017i412ii5h1478x","3","2022-04-18","2022-04-21",365,365,58
"loan_9034906","8z78245z7i8hy94g017i8ihig925125x","3","2022-05-02","2022-05-12",143.81,143.81,58
"loan_9034906","8z78245z7i8hy94g017i8ihig925125y","1","2022-03-31","2022-03-30",143.81,143.81,0
"loan_9034906","8z78245z7i8hy94g017i8ihig9481260","5","2022-05-31","2022-05-30",158.41,158.41,0
"loan_9034906","8z78245z7i8hy94g017i8ihig9481261","6","2022-06-15","2022-06-14",127.75,127.75,0
"loan_9034906","8z78245z7i8hy94g017i8ihig948125i","4","2022-05-16","2022-05-16",143.81,143.81,0
"loan_9034906","8z78245z7i8hy94g017i8ihig925125h","2","2022-04-18","2022-04-18",143.81,143.81,0
"loan_6159372","8z7825637h0z11i8017h0i2313zx7218","1","2021-11-30","2021-11-18",711.75,711.75,0
"loan_9027146","8z782z9i7y83xy17017y862hz73y4i76","7","2022-01-31","2022-01-31",602.25,602.25,0
"loan_9027146","8z782z9i7y83xy17017y862hz73y4i75","6","2022-01-17","2022-01-17",602.25,602.25,0
"loan_9027146","8z782z9i7y83xy17017y862hz72z4i72","3","2021-11-30","2021-11-30",602.25,602.25,0
"loan_9027146","8z782z9i7y83xy17017y862hz73y4i77","8","2022-02-15","2022-04-19",598.746,598.746,58
"loan_9027146","8z782z9i7y83xy17017y862hz72z4i71","2","2021-11-16","2021-11-16",602.25,602.25,0
"loan_9027146","8z782z9i7y83xy17017y862hz72z4i70","1","2021-11-01","2021-11-01",602.25,602.25,0
"loan_9027146","8z782z9i7y83xy17017y862hz73y4i74","5","2021-12-31","2021-12-31",602.25,602.25,0
"loan_9027146","8z782z9i7y83xy17017y862hz73y4i73","4","2021-12-15","2021-12-15",602.25,602.25,0
"loan_0411212","8z782y048060y17z018068xz1zy72306","2","2022-05-31","2022-06-07",1034.41,1034.41,58
"loan_0411212","8z782y048060y17z018068xz1zy72307","3","2022-06-15","2022-06-15",1034.41,1034.41,0
"loan_0411212","8z782y048060y17z018068xz1zxz2309","5","2022-07-15","2022-07-20",1034.41,1034.41,58
"loan_0411212","8z782y048060y17z018068xz1zy72305","1","2022-05-16","2022-05-16",1034.41,1034.41,0
"loan_0411212","8z782y048060y17z018068xz1zxz2308","4","2022-06-30","2022-07-06",1034.41,1034.41,58
"loan_0411212","8z782y048060y17z018068xz1zxz230z","6","2022-08-01","2022-08-16",1032.22,1032.22,58
"loan_5429408","8z7827257x5hi575017x60g9iy791324","1","2022-01-31","2022-01-15",3765.5882,3765.5882,0
"loan_5429408","8z7827257x5hi575017x60g9iy8i1329","6","2022-04-18",NA,0,0,0
"loan_5429408","8z7827257x5hi575017x60g9iy791325","2","2022-02-15",NA,0,0,0
"loan_5429408","8z7827257x5hi575017x60g9iy8i1328","5","2022-03-31",NA,0,0,0
"loan_5429408","8z7827257x5hi575017x60g9iy791326","3","2022-02-28",NA,0,0,0
"loan_5429408","8z7827257x5hi575017x60g9iy791327","4","2022-03-15",NA,0,0,0
"loan_3621376","8z7826yg7hg40845017hg73ii84562h2","2","2022-01-17","2022-01-15",146,146,0
"loan_3621376","8z7826yg7hg40845017hg73ii84862h6","6","2022-03-15","2022-03-01",143.07999999999998,143.07999999999998,0
"loan_3621376","8z7826yg7hg40845017hg73ii84562h3","3","2022-01-31","2022-01-28",146,146,0
"loan_3621376","8z7826yg7hg40845017hg73ii84562h1","1","2021-12-31","2021-12-30",146,146,0
"loan_3621376","8z7826yg7hg40845017hg73ii84562h5","5","2022-02-28","2022-03-01",145.27,145.27,0
"loan_3621376","8z7826yg7hg40845017hg73ii84562h4","4","2022-02-15","2022-02-15",146,146,0
"loan_3452654","8z782hh47y79z92h017y7z4h86x019zh","1","2021-11-01","2021-11-02",291.27,291.27,0
"loan_2998132","8z782ii97x969038017x9g24ixx011hg","4","2022-03-31","2022-06-15",1259.25,1259.25,58
"loan_2998132","8z782ii97x969038017x9g24ixyz11h8","1","2022-02-15","2022-02-12",1259.25,1259.25,0
"loan_2998132","8z782ii97x969038017x9g24ixx011h9","2","2022-02-28","2022-03-07",1259.25,1259.25,58
"loan_2998132","8z782ii97x969038017x9g24ixx011hz","3","2022-03-15","2022-03-08",1259.25,1259.25,0
"loan_2998132","8z782ii97x969038017x9g24ixx011hy","5","2022-04-18",NA,1259.25,57.17359999999999,58
"loan_2998132","8z782ii97x969038017x9g24ixx011hh","6","2022-05-02",NA,1258.52,0,0
"loan_6402226","8z780y927ixi6ghx017ii266g80x68x9","5","2022-06-15","2022-06-15",143.07999999999998,143.07999999999998,0
"loan_6402226","8z780y927ixi6ghx017ii266g7iy68x5","1","2022-04-18","2022-04-18",146,146,0
"loan_6402226","8z780y927ixi6ghx017ii266g7iy68x8","4","2022-05-31","2022-05-31",141.62,141.62,0
"loan_6402226","8z780y927ixi6ghx017ii266g80x68xz","6","2022-06-30","2022-06-30",125.56,125.56,0
"loan_6402226","8z780y927ixi6ghx017ii266g7iy68x7","3","2022-05-16","2022-05-16",149.65,149.65,0
"loan_6402226","8z780y927ixi6ghx017ii266g7iy68x6","2","2022-05-02","2022-05-02",141.62,141.62,0
"loan_0861372","8z782h507h951871017h97z051077zg8","4","2022-01-31","2022-01-31",826.36,826.36,0
"loan_0861372","8z782h507h951871017h97z050i37zg5","1","2021-12-15","2021-12-14",826.36,826.36,0
"loan_0861372","8z782h507h951871017h97z051077zgz","6","2022-02-28","2022-03-04",824.7539999999999,824.7539999999999,58
"loan_0861372","8z782h507h951871017h97z051077zg7","3","2022-01-17","2022-01-15",826.36,826.36,0
"loan_0861372","8z782h507h951871017h97z050i37zg6","2","2021-12-31","2021-12-30",826.36,826.36,0
"loan_0861372","8z782h507h951871017h97z051077zg9","5","2022-02-15","2022-02-16",826.36,826.36,0
"loan_9688154","8z782hgz7x442zzz017x4624y58g3434","3","2022-02-28","2022-03-01",129.21,129.21,0
"loan_9688154","8z782hgz7x442zzz017x4624y58g3433","2","2022-02-15","2022-02-16",129.21,129.21,0
"loan_9688154","8z782hgz7x442zzz017x4624y58g3432","1","2022-01-31","2022-01-31",131.4,131.4,0
"loan_9688154","8z782hgz7x442zzz017x4624y58g3435","4","2022-03-15","2022-03-01",125.77900000000001,125.77900000000001,0
"loan_2253582","8z7800037h9z3995017h9y3yi9z8456i","2","2022-01-17","2022-01-14",93.7174,93.7174,23.62
"loan_2253582","8z7800037h9z3995017h9y3yi9z84570","3","2022-01-31","2022-02-01",92.80489999999999,92.80489999999999,24.87
"loan_2253582","8z7800037h9z3995017h9y3yi9y64574","7","2022-03-31",NA,104.8353,0,0
"loan_2253582","8z7800037h9z3995017h9y3yi9y64573","6","2022-03-15",NA,102.5431,0,0
"loan_2253582","8z7800037h9z3995017h9y3yi9z8456x","1","2021-12-31","2022-01-01",79.4605,79.4605,43.15
"loan_2253582","8z7800037h9z3995017h9y3yi9y64571","4","2022-02-15","2022-02-15",97.3601,97.3601,18.63
